transaction_id,account_id,transaction_date,transaction_type,amount,channel,merchant_category,is_flagged,customer_id
500340,100156,2023-09-04 09:38:00,Debit,10839.31,ATM,Groceries,N,78
500341,100787,2023-05-13 13:02:00,Credit,6920.33,Card,Salary,N,783
500342,100795,2023-09-05 04:03:00,Debit,9017.62,UPI,Electronics,N,1064
500343,100432,2023-01-09 04:49:00,Debit,34923.64,ATM,Fuel,N,1127
500344,100761,2023-12-30 01:21:00,Debit,3161.95,Branch,Shopping,N,5
500345,100147,2023-04-01 11:46:00,Debit,24759.16,ATM,Electronics,N,1150
500346,100481,2023-02-28 19:01:00,Debit,375.37,Branch,Electronics,N,836
500347,100435,2023-05-15 18:40:00,Debit,38093.56,Card,Electronics,Y,1114
500348,100069,2023-02-09 07:52:00,Credit,10506.13,UPI,Rent,N,772
500349,100875,2023-02-16 04:53:00,Debit,3957.25,Card,Groceries,N,772
500350,100186,2023-02-19 22:09:00,Credit,142.91,UPI,Electronics,N,209
500351,100904,2023-02-10 05:42:00,Debit,12399.25,ATM,Shopping,N,472
500352,100682,2023-01-07 10:35:00,Debit,4305.39,Card,Fuel,N,679
500353,100204,2023-03-10 00:35:00,Credit,15065.13,NetBanking,Rent,N,804
500354,100554,2023-10-12 03:49:00,Debit,5051.94,UPI,Groceries,N,90
500355,100013,2023-09-01 21:50:00,Credit,1482.12,NetBanking,Fuel,N,834
500356,100666,2023-09-27 07:28:00,Debit,10649.53,NetBanking,Rent,N,636
500357,101298,2023-05-28 15:57:00,Debit,12568.42,UPI,Rent,N,447
500358,101322,2023-07-29 18:39:00,Credit,9138.36,NetBanking,Shopping,N,502
500359,100051,2023-01-23 18:24:00,Credit,9288.32,UPI,Shopping,N,600
500360,100500,2023-10-23 00:17:00,Debit,13461.18,UPI,Groceries,N,1038
500361,100369,2023-09-07 11:05:00,Credit,11309.41,Branch,Shopping,N,1186
500362,100724,2023-12-26 02:07:00,Credit,2233.26,UPI,Electronics,N,258
500363,100357,2023-08-25 16:45:00,Debit,3392.61,Card,Fuel,N,492
500364,101027,2023-10-13 23:52:00,Credit,2393.62,ATM,Salary,N,788
500365,101278,2023-10-12 07:41:00,Credit,17828.06,UPI,Electronics,N,1063
500366,101499,2023-11-30 23:10:00,Debit,11380.67,Card,Salary,N,910
500367,100847,2023-10-25 23:07:00,Debit,8527.97,UPI,Fuel,N,71
500368,100256,2023-06-26 09:51:00,Credit,24117.51,UPI,Shopping,N,709
500369,101174,2023-10-05 21:28:00,Debit,6013.31,NetBanking,Salary,N,846
500370,100279,2023-12-02 09:37:00,Debit,12693.65,Branch,Salary,N,228
500371,101083,2023-06-27 10:36:00,Debit,1259.82,ATM,Groceries,N,428
500372,100446,2023-07-05 18:55:00,Debit,20562.36,UPI,Groceries,N,32
500373,100113,2023-11-25 15:00:00,Debit,17921.12,ATM,Shopping,N,852
500374,100836,2023-05-15 09:40:00,Credit,24421.11,NetBanking,Groceries,N,878
500375,100755,2023-01-11 11:31:00,Credit,32474.15,UPI,Salary,Y,140
500376,101431,2023-07-23 01:01:00,Debit,21384.02,UPI,Shopping,N,960
500377,100367,2023-09-18 16:52:00,Credit,28015.67,NetBanking,Salary,N,693
500378,101084,2023-06-27 13:05:00,Debit,6461.8,ATM,Rent,N,822
500379,100329,2023-08-22 18:44:00,Debit,6408.77,UPI,Rent,N,574
500380,100728,2023-09-18 08:44:00,Debit,43416.85,UPI,Groceries,Y,229
500381,101493,2023-11-04 12:50:00,Credit,37001.67,NetBanking,Rent,N,479
500382,101006,2023-07-20 18:32:00,Debit,12027.61,ATM,Electronics,N,745
500383,100720,2023-04-29 22:37:00,Debit,6948.82,UPI,Rent,N,477
500384,101087,2023-07-21 16:29:00,Debit,30248.9,NetBanking,Rent,N,1062
500385,100184,2023-09-11 22:11:00,Credit,5960.37,NetBanking,Electronics,N,165
500386,101023,2023-11-06 12:49:00,Credit,2602.07,UPI,Electronics,N,1142
500387,100311,2023-01-11 17:10:00,Debit,15403.65,ATM,Fuel,N,494
500388,100177,2023-12-16 23:42:00,Debit,753.35,UPI,Salary,N,967
500389,101453,2023-06-24 19:07:00,Credit,7248.82,ATM,Salary,N,1063
500390,101097,2023-04-15 20:30:00,Credit,24827.66,UPI,Shopping,N,167
500391,100847,2023-07-14 17:20:00,Debit,5347.96,UPI,Groceries,N,71
500392,101191,2023-05-05 17:14:00,Credit,40273.47,Card,Shopping,N,396
500393,101249,2023-09-24 17:30:00,Credit,46893.83,ATM,Fuel,N,16
500394,100009,2023-08-09 07:58:00,Debit,25477.32,UPI,Shopping,N,1021
500395,100236,2023-07-27 02:32:00,Debit,66003.38,UPI,Fuel,N,291
500396,100710,2023-10-11 11:15:00,Debit,11449.75,Branch,Fuel,N,1017
500397,100924,2023-04-03 03:07:00,Credit,12731.65,UPI,Fuel,N,1138
500398,100685,2023-12-07 12:00:00,Debit,27233.6,Card,Rent,N,855
500399,100794,2023-02-17 02:24:00,Debit,10282.9,UPI,Fuel,N,639
500400,101052,2023-04-30 02:23:00,Credit,7931.33,Card,Shopping,N,1081
500401,100808,2023-09-05 16:51:00,Credit,14408.08,UPI,Groceries,N,237
500402,100027,2023-10-12 23:03:00,Debit,16179.24,UPI,Salary,N,345
500403,100550,2023-12-29 12:40:00,Debit,20948.26,Card,Fuel,N,148
500404,101220,2023-03-17 08:04:00,Debit,16648.38,UPI,Shopping,N,441
500405,101227,2023-10-01 05:03:00,Debit,20639.89,ATM,Salary,N,1115
500406,100085,2023-01-01 18:03:00,Credit,16938.64,UPI,Electronics,N,549
500407,101054,2023-05-07 19:56:00,Debit,9921.75,UPI,Groceries,N,780
500408,100466,2023-07-18 02:39:00,Debit,2274.25,Card,Electronics,N,1141
500409,101123,2023-02-09 15:49:00,Credit,23187.71,UPI,Shopping,N,586
500410,101214,2023-08-13 15:38:00,Debit,568.94,UPI,Fuel,N,839
500411,100012,2023-11-11 05:57:00,Debit,73492.97,UPI,Rent,N,1099
500412,101013,2023-08-14 06:17:00,Debit,26543.95,UPI,Shopping,N,684
500413,101054,2023-06-08 05:07:00,Credit,16771.39,UPI,Rent,N,780
500414,101062,2023-11-27 02:24:00,Debit,51091.03,UPI,Shopping,N,920
500415,100572,2023-05-04 02:44:00,Debit,14319.44,UPI,Groceries,N,748
500416,101318,2023-05-30 18:08:00,Debit,971.32,NetBanking,Fuel,N,10
500417,101384,2023-02-05 19:48:00,Credit,12393.66,UPI,Fuel,N,1097
500418,100914,2023-03-30 13:58:00,Debit,4969.43,NetBanking,Fuel,N,474
500419,100180,2023-08-25 09:19:00,Debit,7018.1,NetBanking,Fuel,N,1147
500420,100797,2023-11-04 07:01:00,Credit,9331.27,UPI,Shopping,N,416
500421,101136,2023-03-26 16:01:00,Credit,22448.23,UPI,Groceries,N,314
500422,101468,2023-05-29 08:30:00,Credit,10585.34,UPI,Groceries,N,547
500423,101045,2023-04-22 00:20:00,Debit,9756.22,ATM,Groceries,N,196
500424,101169,2023-02-22 02:18:00,Credit,5492.44,Card,Shopping,Y,1080
500425,101170,2023-02-02 13:13:00,Debit,11743.77,Card,Rent,N,620
500426,100441,2023-05-27 08:23:00,Debit,4383.08,ATM,Fuel,N,1121
500427,100887,2023-09-05 18:56:00,Debit,4636.73,UPI,Shopping,N,251
500428,100421,2023-03-10 23:32:00,Debit,21336.39,NetBanking,Electronics,N,681
500429,101340,2023-02-27 06:05:00,Debit,6390.74,UPI,Salary,N,948
500430,101190,2023-08-18 04:07:00,Debit,891.52,Branch,Groceries,N,442
500431,101227,2023-02-04 17:07:00,Credit,6416.54,UPI,Groceries,N,1115
500432,100468,2023-03-11 23:47:00,Debit,15365.4,UPI,Shopping,N,41
500433,100713,2023-10-25 17:18:00,Debit,25328.97,NetBanking,Rent,N,843
500434,100385,2023-03-17 06:46:00,Debit,49127.56,ATM,Rent,N,1174
500435,100314,2023-01-06 01:44:00,Credit,20669.34,Card,Salary,N,363
500436,100771,2023-01-07 14:15:00,Debit,8501.59,ATM,Rent,N,594
500437,101279,2023-08-01 23:28:00,Debit,5431.26,NetBanking,Shopping,N,772
500438,100959,2023-10-24 16:09:00,Debit,2182.55,NetBanking,Groceries,N,55
500439,100917,2023-01-11 09:47:00,Credit,14920.28,ATM,Fuel,N,911
500440,100023,2023-04-15 06:41:00,Debit,10796.68,UPI,Fuel,N,429
500441,100339,2023-01-08 23:05:00,Debit,17084.16,Card,Rent,N,402
500442,100823,2023-12-22 11:29:00,Debit,4160.08,Branch,Salary,N,874
500443,100366,2023-02-26 23:51:00,Credit,5965.54,Card,Fuel,N,535
500444,101396,2023-08-23 19:41:00,Debit,5281.69,Branch,Groceries,N,1082
500445,100915,2023-01-09 14:06:00,Debit,24066.48,UPI,Fuel,N,1104
500446,101243,2023-07-03 06:49:00,Debit,2917.19,NetBanking,Salary,Y,650
500447,100475,2023-01-05 08:02:00,Credit,14165.48,UPI,Rent,N,728
500448,101447,2023-08-15 18:23:00,Debit,890.81,UPI,Electronics,N,1127
500449,101380,2023-07-06 11:00:00,Debit,12061.88,ATM,Shopping,N,159
500450,101484,2023-12-24 18:54:00,Debit,1090.72,Card,Fuel,N,66
500451,100027,2023-12-14 23:49:00,Debit,3001.52,UPI,Groceries,Y,345
500452,100942,2023-11-13 00:26:00,Debit,1899.08,NetBanking,Salary,N,333
500453,100802,2023-03-13 20:27:00,Debit,6486.36,NetBanking,Fuel,N,900
500454,100801,2023-07-31 11:24:00,Credit,6417.78,Card,Electronics,N,577
500455,100860,2023-08-26 11:37:00,Debit,26366.69,UPI,Rent,N,1014
500456,101247,2023-03-14 21:52:00,Credit,3936.7,UPI,Fuel,N,87
500457,100864,2023-05-05 18:35:00,Debit,1455.22,ATM,Salary,N,804
500458,100690,2023-03-06 23:53:00,Credit,13976.63,Card,Fuel,N,86
500459,101172,2023-04-14 19:59:00,Debit,17544.9,UPI,Rent,N,461
500460,101448,2023-02-28 07:00:00,Debit,5339.61,Card,Salary,N,297
500461,100739,2023-03-02 04:37:00,Debit,13950.26,ATM,Shopping,N,343
500462,101375,2023-06-14 09:29:00,Credit,22545.43,Card,Electronics,N,848
500463,101210,2023-11-21 22:14:00,Credit,6505.38,ATM,Groceries,N,184
500464,100415,2023-03-20 20:50:00,Debit,11277.79,Card,Shopping,N,1178
500465,100982,2023-08-15 21:27:00,Debit,2478.49,UPI,Rent,N,147
500466,100429,2023-02-26 13:48:00,Debit,458.96,UPI,Fuel,N,1025
500467,100041,2023-01-27 07:20:00,Debit,59843.1,NetBanking,Electronics,N,873
500468,100905,2023-01-01 22:35:00,Debit,5444.36,UPI,Salary,N,247
500469,101012,2023-03-15 20:40:00,Debit,5004.7,Branch,Shopping,N,55
500470,101417,2023-05-28 16:54:00,Debit,54415.58,UPI,Salary,N,805
500471,100703,2023-06-01 11:23:00,Credit,19642.18,ATM,Salary,N,1042
500472,100079,2023-06-28 11:54:00,Credit,13302.92,UPI,Fuel,N,1141
500473,100717,2023-05-27 09:48:00,Debit,18125.8,Branch,Shopping,Y,180
500474,100544,2023-02-02 19:46:00,Credit,18664.32,Branch,Rent,N,144
500475,101474,2023-05-12 10:47:00,Debit,21716.7,UPI,Shopping,N,619
500476,100474,2023-02-07 13:44:00,Credit,1143.29,UPI,Electronics,N,657
500477,101166,2023-02-23 08:44:00,Debit,8086.65,Card,Salary,N,688
500478,101275,2023-01-01 16:09:00,Credit,5346.14,NetBanking,Groceries,N,637
500479,100294,2023-09-08 17:20:00,Debit,1197.75,Card,Rent,N,189
500480,100610,2023-10-08 05:22:00,Debit,8080.71,NetBanking,Electronics,N,143
500481,100136,2023-12-14 10:34:00,Credit,14463.47,UPI,Electronics,N,173
500482,100484,2023-11-19 16:17:00,Debit,3049.31,Card,Salary,N,368
500483,101336,2023-11-20 23:08:00,Debit,5558.23,Card,Groceries,N,271
500484,100814,2023-05-21 06:01:00,Debit,15390.26,UPI,Salary,N,1168
500485,100555,2023-10-17 23:01:00,Credit,13088.41,Card,Rent,N,199
500486,100046,2023-04-10 13:58:00,Debit,30563.82,NetBanking,Fuel,N,1034
500487,101260,2023-12-02 15:38:00,Debit,23597.9,NetBanking,Rent,N,923
500488,101072,2023-07-11 00:15:00,Debit,50650.3,UPI,Groceries,Y,1120
500489,100198,2023-08-06 14:03:00,Debit,13739.48,UPI,Fuel,N,1074
500490,100084,2023-06-13 14:43:00,Debit,18083.16,ATM,Shopping,N,653
500491,100543,2023-08-15 04:09:00,Credit,29646.03,UPI,Shopping,N,464
500492,101185,2023-06-17 02:55:00,Debit,27588.01,Branch,Electronics,N,534
500493,101452,2023-08-04 19:08:00,Debit,19126.16,UPI,Salary,N,315
500494,100071,2023-06-02 18:13:00,Debit,10504.9,Card,Shopping,N,1119
500495,100520,2023-08-22 15:56:00,Debit,4886.7,UPI,Rent,N,338
500496,100898,2023-01-12 16:20:00,Credit,31559.9,ATM,Salary,N,59
500497,100913,2023-09-18 00:15:00,Debit,22585.59,UPI,Rent,N,380
500498,101076,2023-02-16 18:25:00,Credit,27393.77,UPI,Salary,N,854
500499,101069,2023-04-29 07:46:00,Debit,2376.12,ATM,Shopping,N,641
500500,100293,2023-02-19 03:53:00,Debit,5770.95,Card,Fuel,N,295
500501,100938,2023-07-05 10:53:00,Debit,8397.78,Card,Salary,N,917
500502,100812,2023-01-11 07:46:00,Credit,27435.01,UPI,Groceries,N,663
500503,101489,2023-06-19 22:54:00,Credit,33608.02,UPI,Groceries,N,602
500504,100867,2023-08-16 21:01:00,Debit,5129.84,Card,Shopping,N,101
500505,100380,2023-07-21 19:24:00,Credit,17495.95,NetBanking,Salary,N,434
500506,101007,2023-02-03 16:20:00,Debit,1315.13,UPI,Shopping,N,552
500507,100262,2023-05-19 18:41:00,Credit,8003.65,UPI,Electronics,N,251
500508,100580,2023-12-30 02:41:00,Credit,10102.52,UPI,Groceries,N,791
500509,101203,2023-07-10 11:12:00,Credit,21862.99,UPI,Rent,N,173
500510,100357,2023-07-01 01:31:00,Credit,33480.51,UPI,Shopping,N,492
500511,101443,2023-12-07 06:50:00,Credit,6271.11,ATM,Salary,N,397
500512,100698,2023-05-05 07:57:00,Credit,11353.35,NetBanking,Salary,N,712
500513,101225,2023-03-19 07:02:00,Debit,15738.37,UPI,Groceries,N,395
500514,101037,2023-02-28 01:03:00,Debit,6077.8,Card,Electronics,N,837
500515,100443,2023-03-09 10:39:00,Debit,63643.68,ATM,Rent,N,56
500516,100726,2023-11-26 10:32:00,Credit,31384.84,NetBanking,Groceries,N,687
500517,100286,2023-03-02 08:11:00,Debit,5373.24,Card,Groceries,N,13
500518,101282,2023-12-01 17:01:00,Debit,10737.51,NetBanking,Shopping,N,1016
500519,100570,2023-01-23 22:33:00,Credit,4036.86,Card,Fuel,N,894
500520,100840,2023-09-10 06:58:00,Credit,10938.76,NetBanking,Shopping,N,570
500521,100498,2023-01-01 22:58:00,Debit,17348.54,UPI,Groceries,N,1106
500522,100705,2023-10-05 13:59:00,Debit,1441.01,UPI,Rent,N,825
500523,101357,2023-03-15 05:41:00,Debit,30716.84,NetBanking,Fuel,N,486
500524,100562,2023-07-25 09:21:00,Debit,13611.65,Card,Electronics,N,68
500525,100032,2023-04-05 08:46:00,Credit,68593.42,UPI,Electronics,N,841
500526,100043,2023-07-18 13:07:00,Credit,488.87,NetBanking,Groceries,N,551
500527,101375,2023-04-08 23:12:00,Debit,26812.15,UPI,Rent,N,848
500528,101358,2023-11-26 04:40:00,Debit,23650.59,UPI,Electronics,Y,533
500529,100559,2023-10-03 08:10:00,Credit,2238.19,Card,Rent,N,301
500530,100270,2023-05-06 15:40:00,Debit,6226.42,ATM,Shopping,N,216
500531,101437,2023-08-08 16:56:00,Debit,32515.79,ATM,Shopping,N,16
500532,100943,2023-04-14 00:31:00,Credit,11061.31,UPI,Rent,N,403
500533,101043,2023-05-17 02:52:00,Credit,7794.46,Branch,Fuel,N,429
500534,101371,2023-05-01 16:48:00,Debit,35486.77,Branch,Groceries,N,886
500535,100037,2023-09-04 13:40:00,Credit,1569.89,UPI,Rent,N,345
500536,100092,2023-10-07 18:27:00,Debit,9711.82,UPI,Rent,N,791
500537,100185,2023-01-06 09:31:00,Debit,15949.43,UPI,Shopping,N,383
500538,100728,2023-08-25 21:40:00,Debit,14168.13,NetBanking,Rent,N,229
500539,101052,2023-08-19 18:37:00,Debit,4703.51,NetBanking,Groceries,N,1081
500540,100372,2023-04-25 17:09:00,Debit,12528.08,ATM,Fuel,N,452
500541,100832,2023-05-25 12:50:00,Debit,18593.91,NetBanking,Shopping,N,284
500542,100345,2023-08-26 04:52:00,Credit,13288.01,Card,Rent,N,1134
500543,101443,2023-01-07 00:49:00,Debit,17402.15,ATM,Salary,N,397
500544,101220,2023-01-20 11:43:00,Debit,4537.3,UPI,Shopping,N,441
500545,100078,2023-08-10 18:22:00,Debit,26932.86,UPI,Fuel,N,990
500546,100167,2023-12-25 21:37:00,Debit,9059.09,UPI,Groceries,N,191
500547,101114,2023-05-27 07:10:00,Debit,65502.62,ATM,Electronics,N,140
500548,100264,2023-04-03 22:23:00,Debit,453.41,UPI,Rent,N,530
500549,101496,2023-08-28 19:28:00,Credit,7278.17,UPI,Salary,N,514
500550,101232,2023-08-02 23:35:00,Debit,3085.46,UPI,Electronics,N,214
500551,100724,2023-08-20 06:19:00,Debit,12265.77,Card,Shopping,N,258
500552,101295,2023-05-21 14:16:00,Debit,4279.94,Branch,Electronics,N,1135
500553,101287,2023-02-10 13:16:00,Debit,20161.3,NetBanking,Rent,N,993
500554,100512,2023-01-13 18:45:00,Credit,32139.02,Card,Rent,N,247
500555,100576,2023-03-22 20:35:00,Debit,3652.64,Card,Electronics,N,996
500556,100722,2023-02-02 02:33:00,Debit,2727.41,ATM,Salary,N,455
500557,101336,2023-07-04 08:06:00,Credit,31334.55,UPI,Fuel,N,271
500558,101198,2023-08-26 15:12:00,Debit,6824.15,UPI,Rent,N,970
500559,100431,2023-08-01 01:43:00,Debit,8652.89,UPI,Rent,N,518
500560,100768,2023-06-08 09:28:00,Credit,3845.58,Card,Groceries,N,971
500561,100463,2023-03-27 23:31:00,Credit,8408.99,UPI,Rent,N,101
500562,100101,2023-02-11 03:49:00,Debit,4045.82,Card,Groceries,N,209
500563,101040,2023-03-05 02:28:00,Debit,16545.96,UPI,Electronics,N,763
500564,101282,2023-11-10 14:54:00,Credit,10463.54,UPI,Salary,N,1016
500565,100244,2023-12-28 13:02:00,Debit,23371.81,Branch,Groceries,N,503
500566,101372,2023-12-22 02:37:00,Debit,5725.38,UPI,Groceries,N,549
500567,101273,2023-07-26 13:08:00,Debit,10666.0,ATM,Fuel,N,349
500568,100105,2023-11-03 20:16:00,Debit,4606.92,UPI,Electronics,N,1037
500569,100694,2023-06-09 05:37:00,Debit,40979.61,UPI,Groceries,N,242
500570,101311,2023-05-23 16:06:00,Debit,11170.15,Card,Groceries,N,960
500571,101193,2023-12-17 04:14:00,Credit,2957.65,Card,Electronics,N,84
500572,101444,2023-12-15 23:42:00,Debit,4877.6,UPI,Rent,N,394
500573,101071,2023-06-20 19:14:00,Debit,1398.11,NetBanking,Salary,N,379
500574,101067,2023-11-22 01:29:00,Debit,523.15,Card,Shopping,N,433
500575,101345,2023-05-01 21:55:00,Credit,11295.75,UPI,Shopping,N,208
500576,100818,2023-12-12 15:30:00,Debit,6267.49,UPI,Electronics,N,68
500577,100221,2023-02-23 12:40:00,Debit,49869.45,Card,Shopping,N,502
500578,101465,2023-05-17 03:42:00,Debit,2919.02,Card,Fuel,N,1052
500579,100144,2023-02-13 20:11:00,Debit,23791.83,UPI,Shopping,N,215
500580,100890,2023-08-24 10:03:00,Credit,5796.33,UPI,Fuel,Y,1194
500581,101052,2023-04-18 01:21:00,Debit,3895.1,UPI,Salary,N,1081
500582,100790,2023-08-23 18:44:00,Debit,52517.87,UPI,Fuel,N,1193
500583,100553,2023-09-08 21:18:00,Credit,24436.07,UPI,Electronics,N,666
500584,100844,2023-08-13 16:20:00,Debit,15038.98,Branch,Rent,N,422
500585,100659,2023-01-03 16:37:00,Debit,18016.33,Card,Shopping,N,637
500586,100837,2023-01-23 02:18:00,Debit,71407.62,Card,Fuel,N,615
500587,101019,2023-02-03 17:15:00,Debit,13591.78,UPI,Electronics,N,509
500588,101191,2023-09-25 11:58:00,Debit,1712.12,UPI,Fuel,Y,396
500589,100751,2023-12-29 14:06:00,Debit,1105.98,UPI,Groceries,N,741
500590,100249,2023-09-16 09:12:00,Debit,16576.49,ATM,Groceries,N,593
500591,100775,2023-01-19 11:40:00,Debit,16176.68,UPI,Rent,N,972
500592,100764,2023-09-24 05:42:00,Credit,20785.24,UPI,Shopping,N,616
500593,101381,2023-08-13 02:03:00,Credit,1827.44,UPI,Groceries,N,14
500594,101135,2023-01-12 20:37:00,Credit,43579.7,NetBanking,Groceries,N,45
500595,100692,2023-02-27 20:55:00,Debit,12116.28,Card,Fuel,N,378
500596,100820,2023-02-02 20:05:00,Credit,15828.29,UPI,Fuel,N,336
500597,100719,2023-11-05 15:31:00,Debit,632.11,Card,Salary,N,343
500598,100234,2023-02-09 21:57:00,Debit,48752.99,Card,Rent,N,757
500599,100024,2023-01-15 16:49:00,Debit,12503.33,UPI,Groceries,N,508
500600,101050,2023-07-23 03:17:00,Debit,12529.8,UPI,Salary,N,14
500601,101405,2023-01-23 16:29:00,Debit,43217.41,NetBanking,Fuel,N,1149
500602,101006,2023-11-20 04:26:00,Debit,39850.3,UPI,Shopping,N,745
500603,101370,2023-08-17 03:20:00,Debit,3832.66,NetBanking,Salary,N,1108
500604,101402,2023-10-24 20:05:00,Debit,40226.23,UPI,Groceries,N,842
500605,100522,2023-03-20 16:27:00,Credit,20112.43,ATM,Salary,N,450
500606,100017,2023-09-10 17:20:00,Debit,386.22,UPI,Electronics,N,893
500607,100245,2023-04-05 09:15:00,Debit,4213.46,Card,Rent,N,130
500608,100718,2023-06-05 14:19:00,Credit,8090.45,Branch,Groceries,N,232
500609,100770,2023-04-08 09:09:00,Debit,13213.65,ATM,Electronics,N,668
500610,100717,2023-03-03 01:42:00,Debit,18226.23,UPI,Shopping,N,180
500611,101226,2023-09-21 02:30:00,Debit,3639.83,UPI,Salary,N,326
500612,101272,2023-06-21 22:50:00,Credit,27282.54,NetBanking,Shopping,N,1171
500613,100118,2023-02-20 16:08:00,Credit,28134.34,Card,Groceries,N,144
500614,100009,2023-06-26 20:46:00,Debit,15217.82,UPI,Salary,Y,1021
500615,100598,2023-02-26 00:44:00,Debit,38192.45,Branch,Rent,N,480
500616,100023,2023-02-23 06:50:00,Debit,25248.29,Card,Shopping,N,429
500617,100240,2023-11-20 04:17:00,Debit,3858.18,UPI,Shopping,N,625
500618,100027,2023-07-07 04:28:00,Credit,24142.66,ATM,Rent,N,345
500619,100984,2023-01-11 04:34:00,Debit,46028.75,ATM,Fuel,N,609
500620,101105,2023-11-22 20:59:00,Debit,2320.65,NetBanking,Electronics,N,816
500621,100199,2023-10-14 01:13:00,Credit,57834.23,UPI,Rent,N,718
500622,100775,2023-05-14 03:35:00,Debit,479.66,NetBanking,Electronics,N,972
500623,100092,2023-10-17 10:26:00,Credit,11177.42,NetBanking,Salary,N,791
500624,100851,2023-01-20 11:17:00,Credit,22401.21,Card,Electronics,N,307
500625,101108,2023-12-06 11:15:00,Debit,23541.04,UPI,Shopping,N,678
500626,100300,2023-03-15 16:06:00,Credit,20001.86,Branch,Groceries,N,499
500627,100296,2023-09-25 16:13:00,Debit,11404.65,ATM,Fuel,Y,977
500628,100647,2023-12-28 00:52:00,Debit,15888.72,NetBanking,Electronics,N,1145
500629,101478,2023-02-12 03:46:00,Credit,18156.2,UPI,Electronics,Y,68
500630,101305,2023-05-30 13:02:00,Debit,10334.27,Branch,Rent,N,596
500631,101001,2023-04-08 22:43:00,Debit,13683.41,NetBanking,Groceries,N,632
500632,101083,2023-05-08 03:34:00,Debit,28197.93,NetBanking,Rent,N,428
500633,100909,2023-04-06 12:39:00,Debit,5728.67,UPI,Electronics,N,1192
500634,100871,2023-06-22 16:30:00,Debit,11210.07,ATM,Salary,N,939
500635,101366,2023-01-15 13:57:00,Debit,227.74,UPI,Rent,N,1082
500636,100753,2023-11-01 03:43:00,Debit,17544.21,UPI,Rent,N,954
500637,101489,2023-08-29 22:08:00,Debit,3360.88,UPI,Groceries,N,602
500638,100342,2023-12-18 00:25:00,Credit,9937.81,Branch,Shopping,Y,398
500639,100062,2023-10-20 15:30:00,Debit,3639.73,Card,Rent,N,143
500640,100776,2023-04-25 11:37:00,Debit,457.23,UPI,Rent,N,639
500641,100625,2023-06-12 13:06:00,Debit,10002.09,Branch,Fuel,N,893
500642,101453,2023-04-23 01:15:00,Debit,8396.44,Card,Electronics,N,1063
500643,100256,2023-05-10 20:23:00,Debit,8404.68,NetBanking,Groceries,N,709
500644,100828,2023-03-07 22:31:00,Debit,3613.18,NetBanking,Rent,N,353
500645,101014,2023-04-05 06:52:00,Debit,44219.97,Card,Shopping,N,109
500646,101371,2023-11-14 14:39:00,Credit,152.7,UPI,Shopping,N,886
500647,101328,2023-05-15 22:21:00,Debit,33421.36,Branch,Electronics,N,387
500648,100615,2023-04-11 16:13:00,Debit,20128.43,UPI,Groceries,N,1033
500649,100245,2023-09-02 19:18:00,Debit,2932.44,Card,Shopping,N,130
500650,100757,2023-10-16 18:13:00,Debit,9685.34,NetBanking,Rent,N,546
500651,100824,2023-04-25 05:40:00,Debit,67544.85,UPI,Salary,N,300
500652,100780,2023-12-20 14:59:00,Debit,15579.66,Card,Shopping,N,1112
500653,100732,2023-03-28 20:34:00,Debit,2143.77,UPI,Fuel,N,1021
500654,101436,2023-07-24 03:56:00,Credit,9277.44,UPI,Groceries,N,540
500655,100878,2023-06-30 19:06:00,Debit,9572.4,UPI,Salary,N,1052
500656,101241,2023-06-23 23:37:00,Credit,24412.29,NetBanking,Groceries,N,479
